State;ST;Fips;County;Gini.Coefficient;Republicans_2016;Democrats_2016
North Dakota;ND;38021;Dickey County, North Dakota;0,3215;0,6981;0,2323
North Dakota;ND;38019;Cavalier County, North Dakota;0,2813;0,6887;0,2417
North Dakota;ND;38045;LaMoure County, North Dakota;0,3167;0,6974;0,0236
North Dakota;ND;38077;Richland County, North Dakota;0,2882;6,3794;0,0277
North Dakota;ND;38081;Sargent County, North Dakota;0,2854;0,5501;0,0350
North Dakota;ND;38009;Bottineau County, North Dakota;0,3278;0,7221;0,2136
North Dakota;ND;38069;Pierce County, North Dakota;0,2924;0,7094;0,2134
North Dakota;ND;38071;Ramsey County, North Dakota;0,3042;0,6163;0,0288
North Dakota;ND;38087;Slope County, North Dakota;0,2938;0,0845;0,0984
North Dakota;ND;38101;Ward County, North Dakota;0,2896;0,6925;0,2156
North Dakota;ND;38059;Morton County, North Dakota;0,2764;0,7281;0,1979
North Dakota;ND;38053;McKenzie County, North Dakota;0,3236;0,7969;0,1515
North Dakota;ND;38005;Benson County, North Dakota;0,3285;0,4778;0,4340
North Dakota;ND;38007;Billings County, North Dakota;0,3042;0,0831;0,0980
North Dakota;ND;38103;Wells County, North Dakota;0,3028;0,7623;0,1781
North Dakota;ND;38017;Cass County, North Dakota;0,3222;5,0424;0,0040
North Dakota;ND;38039;Griggs County, North Dakota;0,0292;0,6792;0,2390
North Dakota;ND;38105;Williams County, North Dakota;0,0285;0,8008;0,1374
North Dakota;ND;38015;Burleigh County, North Dakota;0,3028;0,6933;0,0232
North Dakota;ND;38025;Dunn County, North Dakota;0,2958;0,7972;0,0162
North Dakota;ND;38085;Sioux County, North Dakota;0,3861;0,2175;0,0644
North Dakota;ND;38099;Walsh County, North Dakota;0,2910;0,6584;0,0257
North Dakota;ND;38023;Divide County, North Dakota;0,3118;0,7245;0,0205
North Dakota;ND;38031;Foster County, North Dakota;0,3569;0,7281;0,2036
North Dakota;ND;38035;Grand Forks County, North Dakota;0,3201;0,5495;0,0364
North Dakota;ND;38089;Stark County, North Dakota;0,2931;0,8021;0,0144
North Dakota;ND;38061;Mountrail County, North Dakota;0,2944;6,3632;0,3021
North Dakota;ND;38065;Oliver County, North Dakota;0,2660;0,8253;0,0119
North Dakota;ND;38057;Mercer County, North Dakota;0,2840;0,8140;0,1350
North Dakota;ND;38063;Nelson County, North Dakota;0,3069;0,6051;0,3164
North Dakota;ND;38067;Pembina County, North Dakota;0,2951;0,7126;0,2202
North Dakota;ND;38049;McHenry County, North Dakota;0,2924;0,0741;0,1764
North Dakota;ND;38011;Bowman County, North Dakota;0,3083;0,8168;0,1283
North Dakota;ND;38029;Emmons County, North Dakota;0,3181;0,8535;0,1097
North Dakota;ND;38033;Golden Valley County, North Dakota;0,3451;0,8418;0,1051
North Dakota;ND;38041;Hettinger County, North Dakota;0,3111;0,8184;0,1332
North Dakota;ND;38003;Barnes County, North Dakota;0,3181;6,0080;0,3040
North Dakota;ND;38047;Logan County, North Dakota;0,3007;0,0842;0,0109
Ohio;OH;39001;Adams County, Ohio;0,3236;0,0076;0,2073
Ohio;OH;39113;Montgomery County, Ohio;0,0313;0,4839;0,4715
Ohio;OH;39029;Columbiana County, Ohio;0,2868;0,0687;0,0027
Ohio;OH;39129;Pickaway County, Ohio;0,2688;0,6921;0,0266
Ohio;OH;39147;Seneca County, Ohio;0,2750;0,6200;0,0308
Ohio;OH;39087;Lawrence County, Ohio;0,3014;0,7029;0,0264
Ohio;OH;39043;Erie County, Ohio;0,0299;0,0525;0,4272
Ohio;OH;39055;Geauga County, Ohio;0,3118;6,0688;0,0352
Ohio;OH;39091;Logan County, Ohio;0,2868;0,7419;0,2160
Ohio;OH;39097;Madison County, Ohio;0,0313;0,6756;0,2783
Ohio;OH;39125;Paulding County, Ohio;0,0257;0,0719;0,2339
Ohio;OH;39171;Williams County, Ohio;0,2688;0,6911;0,2531
Ohio;OH;39035;Cuyahoga County, Ohio;0,3368;3,0844;0,0658
Ohio;OH;39051;Fulton County, Ohio;0,2583;0,6485;0,0289
Ohio;OH;39141;Ross County, Ohio;0,3035;0,6159;0,3421
Ohio;OH;39159;Union County, Ohio;0,2646;0,6634;0,0284
Ohio;OH;39065;Hardin County, Ohio;0,2958;0,7109;0,2389
Ohio;OH;39105;Meigs County, Ohio;0,2938;0,7300;0,0229
Ohio;OH;39169;Wayne County, Ohio;0,2840;0,6513;0,3022
Ohio;OH;39121;Noble County, Ohio;0,3021;0,7559;0,2044
Ohio;OH;39015;Brown County, Ohio;0,2701;0,7449;0,2231
Ohio;OH;39039;Defiance County, Ohio;0,2792;0,6450;0,0297
Ohio;OH;39127;Perry County, Ohio;0,2840;0,6812;0,0028
Ohio;OH;39155;Trumbull County, Ohio;0,2903;0,5119;0,0448
Ohio;OH;39045;Fairfield County, Ohio;0,2833;6,1188;0,3423
Ohio;OH;39101;Marion County, Ohio;0,0292;0,6458;0,0302
Ohio;OH;39109;Miami County, Ohio;0,2771;0,7055;0,0249
Ohio;OH;39041;Delaware County, Ohio;0,2993;0,5560;0,3954
Ohio;OH;39115;Morgan County, Ohio;0,3049;0,6860;0,2720
Ohio;OH;39117;Morrow County, Ohio;0,2465;0,0724;0,0229
Ohio;OH;39163;Vinton County, Ohio;0,2875;0,7044;0,2470
Ohio;OH;39003;Allen County, Ohio;0,3000;0,6689;0,2871
Ohio;OH;39099;Mahoning County, Ohio;0,3222;0,4680;0,0050
Ohio;OH;39157;Tuscarawas County, Ohio;0,2792;0,6512;0,0297
Ohio;OH;39033;Crawford County, Ohio;0,2729;0,7093;0,2416
Ohio;OH;39057;Greene County, Ohio;0,3007;0,5966;0,0352
Ohio;OH;39085;Lake County, Ohio;0,2813;0,5553;0,0399
Ohio;OH;39135;Preble County, Ohio;0,2764;0,0751;0,2111
Ohio;OH;39165;Warren County, Ohio;0,2806;0,6647;0,0289
Ohio;OH;39027;Clinton County, Ohio;0,2875;0,7440;0,0218
Ohio;OH;39061;Hamilton County, Ohio;0,3424;0,4303;0,5255
Ohio;OH;39119;Muskingum County, Ohio;0,3028;0,6513;0,0302
Ohio;OH;39069;Henry County, Ohio;0,2681;0,6683;0,2699
Ohio;OH;39103;Medina County, Ohio;0,2722;6,0218;0,3534
Ohio;OH;39145;Scioto County, Ohio;0,3132;0,6666;0,2985
Ohio;OH;39081;Jefferson County, Ohio;0,3035;0,6594;0,3025
Ohio;OH;39139;Richland County, Ohio;0,2826;0,6663;0,0291
Ohio;OH;39149;Shelby County, Ohio;0,2653;0,7853;0,1793
Ohio;OH;39011;Auglaize County, Ohio;0,2813;0,7931;0,0167
Ohio;OH;39021;Champaign County, Ohio;0,2910;0,0700;0,0255
Ohio;OH;39005;Ashland County, Ohio;0,2813;0,7132;0,0235
Ohio;OH;39017;Butler County, Ohio;0,2965;0,6201;0,3367
Ohio;OH;39153;Summit County, Ohio;0,3167;4,3823;0,5198
Ohio;OH;39053;Gallia County, Ohio;0,3243;0,7600;0,0204
Ohio;OH;39063;Hancock County, Ohio;0,0292;0,6752;0,2675
Ohio;OH;39077;Huron County, Ohio;0,2771;0,6547;0,0291
Ohio;OH;39019;Carroll County, Ohio;0,2799;0,7080;0,0244
Ohio;OH;39037;Darke County, Ohio;0,2757;0,0000;0,1758
Ohio;OH;39047;Fayette County, Ohio;0,2861;0,7177;0,2470
Ohio;OH;39075;Holmes County, Ohio;0,2882;0,0793;0,1632
Ohio;OH;39131;Pike County, Ohio;0,3000;0,6661;0,2991
Ohio;OH;39137;Putnam County, Ohio;0,2556;0,7997;0,1563
Ohio;OH;39031;Coshocton County, Ohio;0,2896;0,6939;0,0026
Ohio;OH;39059;Guernsey County, Ohio;0,2896;0,6910;0,2653
Ohio;OH;39089;Licking County, Ohio;0,2875;0,6215;0,0332
Ohio;OH;39093;Lorain County, Ohio;0,2938;4,7819;0,0475
Ohio;OH;39133;Portage County, Ohio;0,3007;0,5270;0,0425
Ohio;OH;39175;Wyandot County, Ohio;0,2660;0,7066;0,2389
Ohio;OH;39049;Franklin County, Ohio;0,0319;0,3467;0,0606
Ohio;OH;39151;Stark County, Ohio;0,0306;5,6386;0,0390
Ohio;OH;39025;Clermont County, Ohio;0,2910;0,6838;0,2706
Ohio;OH;39073;Hocking County, Ohio;0,2750;0,6619;0,0297
Ohio;OH;39083;Knox County, Ohio;0,2799;0,6685;0,0287
Ohio;OH;39161;Van Wert County, Ohio;0,2563;0,7603;0,0196
Ohio;OH;39173;Wood County, Ohio;0,3042;0,5095;0,0424
Ohio;OH;39009;Athens County, Ohio;0,3417;3,8710;0,0557
Ohio;OH;39095;Lucas County, Ohio;0,3292;0,3866;0,0560
Ohio;OH;39107;Mercer County, Ohio;0,2688;0,8069;0,1565
Ohio;OH;39123;Ottawa County, Ohio;0,2840;0,5698;0,0374
Ohio;OH;39013;Belmont County, Ohio;0,2889;0,6788;0,0283
Ohio;OH;39023;Clark County, Ohio;0,2903;0,5755;0,3802
Ohio;OH;39167;Washington County, Ohio;0,0306;0,6864;0,2705
Ohio;OH;39007;Ashtabula County, Ohio;0,2861;0,0572;0,0382
Ohio;OH;39079;Jackson County, Ohio;0,3174;0,7265;0,2373
Ohio;OH;39143;Sandusky County, Ohio;0,2604;5,8365;0,0354
Ohio;OH;39067;Harrison County, Ohio;0,3049;0,7218;0,2391
Ohio;OH;39071;Highland County, Ohio;0,2840;0,7628;0,2015
Ohio;OH;39111;Monroe County, Ohio;0,2813;0,7151;0,0246
Oklahoma;OK;40049;Garvin County, Oklahoma;0,3174;0,7827;0,0176
Oklahoma;OK;40089;McCurtain County, Oklahoma;0,3222;0,8070;0,0168
Oklahoma;OK;40133;Seminole County, Oklahoma;0,3146;0,6987;0,0257
Oklahoma;OK;40061;Haskell County, Oklahoma;0,3076;0,0781;0,1863
Oklahoma;OK;40075;Kiowa County, Oklahoma;0,3208;0,7432;0,2195
Oklahoma;OK;40107;Okfuskee County, Oklahoma;0,2792;0,7096;0,2398
Oklahoma;OK;40109;Oklahoma County, Oklahoma;0,0340;0,5169;0,0412
Oklahoma;OK;40121;Pittsburg County, Oklahoma;0,3069;0,7386;0,2147
Oklahoma;OK;40127;Pushmataha County, Oklahoma;0,3090;0,7988;0,1669
Oklahoma;OK;40051;Grady County, Oklahoma;0,2903;0,7770;0,1742
Oklahoma;OK;40095;Marshall County, Oklahoma;0,2729;0,7658;0,1996
Oklahoma;OK;40013;Bryan County, Oklahoma;0,3035;0,7585;0,2028
Oklahoma;OK;40027;Cleveland County, Oklahoma;0,0299;0,5714;0,0355
Oklahoma;OK;40055;Greer County, Oklahoma;0,2826;0,7816;0,1704
Oklahoma;OK;40145;Wagoner County, Oklahoma;0,2715;0,0735;0,0215
Oklahoma;OK;40037;Creek County, Oklahoma;0,3014;0,7482;0,2027
Oklahoma;OK;40057;Harmon County, Oklahoma;0,3236;0,7323;0,2297
Oklahoma;OK;40077;Latimer County, Oklahoma;0,2965;0,7640;0,1968
Oklahoma;OK;40113;Osage County, Oklahoma;0,0306;0,6630;0,2953
Oklahoma;OK;40065;Jackson County, Oklahoma;0,2958;0,7647;0,0189
Oklahoma;OK;40001;Adair County, Oklahoma;0,3083;0,7348;0,2124
Oklahoma;OK;40035;Craig County, Oklahoma;0,0028;0,7406;0,2162
Oklahoma;OK;40043;Dewey County, Oklahoma;0,3153;0,8744;0,0988
Oklahoma;OK;40091;McIntosh County, Oklahoma;0,0292;0,6913;0,2666
Oklahoma;OK;40045;Ellis County, Oklahoma;0,3021;0,8817;0,0849
Oklahoma;OK;40023;Choctaw County, Oklahoma;0,0326;0,7754;0,0196
Oklahoma;OK;40069;Johnston County, Oklahoma;0,0333;0,7701;0,1955
Oklahoma;OK;40119;Payne County, Oklahoma;0,3368;0,5998;0,0317
Oklahoma;OK;40131;Rogers County, Oklahoma;0,2729;0,7566;0,1933
Oklahoma;OK;40009;Beckham County, Oklahoma;0,3014;0,8350;0,1272
Oklahoma;OK;40031;Comanche County, Oklahoma;0,2910;0,5893;0,0352
Oklahoma;OK;40071;Kay County, Oklahoma;0,3083;0,7245;0,2223
Oklahoma;OK;40083;Logan County, Oklahoma;0,0326;0,7184;0,2237
Oklahoma;OK;40093;Major County, Oklahoma;0,3021;0,8650;0,0912
Oklahoma;OK;40099;Murray County, Oklahoma;0,2799;0,7553;0,0197
Oklahoma;OK;40147;Washington County, Oklahoma;0,3257;0,7119;0,2273
Oklahoma;OK;40097;Mayes County, Oklahoma;0,2819;0,7351;0,2179
Oklahoma;OK;40141;Tillman County, Oklahoma;0,2875;0,7184;0,0243
Oklahoma;OK;40029;Coal County, Oklahoma;0,2910;0,0791;0,0172
Oklahoma;OK;40087;McClain County, Oklahoma;0,2715;0,7810;0,0172
Oklahoma;OK;40153;Woodward County, Oklahoma;0,3000;0,8357;0,1150
Oklahoma;OK;40011;Blaine County, Oklahoma;0,3132;0,0760;0,0187
Oklahoma;OK;40105;Nowata County, Oklahoma;0,0333;0,7838;0,1751
Oklahoma;OK;40149;Washita County, Oklahoma;0,2979;0,8321;0,1271
Oklahoma;OK;40021;Cherokee County, Oklahoma;0,3139;6,0605;0,3309
Oklahoma;OK;40041;Delaware County, Oklahoma;0,3347;0,0752;0,2108
Oklahoma;OK;40123;Pontotoc County, Oklahoma;0,3229;0,7034;0,0025
Oklahoma;OK;40005;Atoka County, Oklahoma;0,3271;0,8133;0,1589
Oklahoma;OK;40047;Garfield County, Oklahoma;0,3090;0,0738;0,0202
Oklahoma;OK;40129;Roger Mills County, Oklahoma;0,3507;0,8794;0,0859
Oklahoma;OK;40019;Carter County, Oklahoma;0,3111;0,7420;0,2159
Oklahoma;OK;40039;Custer County, Oklahoma;0,3097;0,7424;0,1996
Oklahoma;OK;40085;Love County, Oklahoma;0,2910;0,7711;0,1941
Oklahoma;OK;40135;Sequoyah County, Oklahoma;0,3042;0,7542;0,0212
Oklahoma;OK;40063;Hughes County, Oklahoma;0,3208;0,7485;0,0212
Oklahoma;OK;40103;Noble County, Oklahoma;0,2889;0,7612;0,1850
Oklahoma;OK;40059;Harper County, Oklahoma;0,2931;0,8801;0,0882
Oklahoma;OK;40067;Jefferson County, Oklahoma;0,3097;0,0812;0,0156
Oklahoma;OK;40073;Kingfisher County, Oklahoma;0,2813;0,8413;0,1279
Oklahoma;OK;40101;Muskogee County, Oklahoma;0,3090;0,6212;0,0329
Oklahoma;OK;40125;Pottawatomie County, Oklahoma;0,3000;0,0701;0,2363
Oklahoma;OK;40137;Stephens County, Oklahoma;0,3042;0,7920;0,1724
Oklahoma;OK;40003;Alfalfa County, Oklahoma;0,3076;0,8559;0,0957
Oklahoma;OK;40015;Caddo County, Oklahoma;0,2910;0,0693;0,0259
Oklahoma;OK;40025;Cimarron County, Oklahoma;0,2736;0,0089;0,0650
Oklahoma;OK;40053;Grant County, Oklahoma;0,2792;0,8305;0,1305
Oklahoma;OK;40115;Ottawa County, Oklahoma;0,2951;0,7137;0,0024
Oklahoma;OK;40033;Cotton County, Oklahoma;0,2840;0,7894;0,1630
Oklahoma;OK;40079;Le Flore County, Oklahoma;0,2931;0,7760;0,0189
Oklahoma;OK;40111;Okmulgee County, Oklahoma;0,2931;0,0641;0,3145
Oklahoma;OK;40007;Beaver County, Oklahoma;0,2854;0,0888;0,0787
Oklahoma;OK;40017;Canadian County, Oklahoma;0,2688;0,0723;0,2111
Oklahoma;OK;40081;Lincoln County, Oklahoma;0,0299;0,7741;0,1731
Oklahoma;OK;40139;Texas County, Oklahoma;0,3174;0,0800;0,1482
Oklahoma;OK;40117;Pawnee County, Oklahoma;0,2924;0,7431;0,2113
Oklahoma;OK;40143;Tulsa County, Oklahoma;0,3319;0,5840;0,3555
Oklahoma;OK;40151;Woods County, Oklahoma;0,3104;0,8035;0,0142
Oregon;OR;41027;Hood River County, Oregon;0,2813;0,3104;0,0612
Oregon;OR;41029;Jackson County, Oregon;0,3069;0,0511;0,0420
Oregon;OR;41007;Clatsop County, Oregon;0,3076;0,4292;0,0490
Oregon;OR;41015;Curry County, Oregon;0,3104;0,0588;0,3497
Oregon;OR;41057;Tillamook County, Oregon;0,3049;4,8910;0,0430
Oregon;OR;41011;Coos County, Oregon;0,3111;0,0586;0,0343
Oregon;OR;41009;Columbia County, Oregon;0,0264;5,1709;0,0040
Oregon;OR;41039;Lane County, Oregon;0,3153;3,6570;0,0555
Oregon;OR;41047;Marion County, Oregon;0,2931;0,0490;0,0440
Oregon;OR;41001;Baker County, Oregon;0,0313;0,7265;0,0210
Oregon;OR;41031;Jefferson County, Oregon;0,2965;0,6014;0,0033
Oregon;OR;41055;Sherman County, Oregon;0,2757;0,7386;0,0205
Oregon;OR;41063;Wallowa County, Oregon;0,2910;0,6763;0,2626
Oregon;OR;41005;Clackamas County, Oregon;0,0306;0,4341;0,0495
Oregon;OR;41017;Deschutes County, Oregon;0,0299;0,0482;0,0444
Oregon;OR;41065;Wasco County, Oregon;0,2910;0,5085;0,4119
Oregon;OR;41033;Josephine County, Oregon;0,3146;0,6238;0,0310
Oregon;OR;41021;Gilliam County, Oregon;0,2646;0,6745;0,2359
Oregon;OR;41041;Lincoln County, Oregon;0,3118;0,4119;0,5118
Oregon;OR;41037;Lake County, Oregon;0,3153;0,7868;0,0165
Oregon;OR;41051;Multnomah County, Oregon;0,3250;1,7625;0,0760
Oregon;OR;41045;Malheur County, Oregon;0,2910;0,7177;0,2224
Oregon;OR;41069;Wheeler County, Oregon;0,3028;0,7361;0,1932
Oregon;OR;41025;Harney County, Oregon;0,2875;0,7543;0,0177
Oregon;OR;41043;Linn County, Oregon;0,2813;0,5972;0,0319
Oregon;OR;41049;Morrow County, Oregon;0,2799;0,6764;0,2517
Oregon;OR;41013;Crook County, Oregon;0,2632;0,7207;0,0223
Oregon;OR;41059;Umatilla County, Oregon;0,2833;0,6423;0,2859
Oregon;OR;41019;Douglas County, Oregon;0,2875;0,6643;0,2705
Oregon;OR;41053;Polk County, Oregon;0,0285;0,4951;0,0425
Oregon;OR;41061;Union County, Oregon;0,3153;0,6721;0,2584
Oregon;OR;41067;Washington County, Oregon;0,2896;0,3271;0,0594
Oregon;OR;41035;Klamath County, Oregon;0,0306;0,6898;0,0242
Oregon;OR;41003;Benton County, Oregon;0,3278;2,8589;0,0624
Oregon;OR;41023;Grant County, Oregon;0,3028;0,0764;0,0175
Oregon;OR;41071;Yamhill County, Oregon;0,2951;0,5007;0,0413
Pennsylvania;PA;42023;Cameron County, Pennsylvania;0,2625;0,7386;0,0232
Pennsylvania;PA;42125;Washington County, Pennsylvania;0,3021;0,0608;0,0355
Pennsylvania;PA;42015;Bradford County, Pennsylvania;0,2924;0,7070;0,0247
Pennsylvania;PA;42065;Jefferson County, Pennsylvania;0,3000;0,7834;0,1853
Pennsylvania;PA;42005;Armstrong County, Pennsylvania;0,2806;0,7448;0,0225
Pennsylvania;PA;42035;Clinton County, Pennsylvania;0,2806;0,0654;0,3055
Pennsylvania;PA;42047;Elk County, Pennsylvania;0,2688;0,7004;0,0263
Pennsylvania;PA;42119;Union County, Pennsylvania;0,3097;0,6095;0,3528
Pennsylvania;PA;42041;Cumberland County, Pennsylvania;0,2840;0,5705;0,3848
Pennsylvania;PA;42071;Lancaster County, Pennsylvania;0,2882;0,5735;0,0377
Pennsylvania;PA;42099;Perry County, Pennsylvania;0,2472;0,7381;0,2189
Pennsylvania;PA;42103;Pike County, Pennsylvania;0,2882;0,6152;0,3548
Pennsylvania;PA;42001;Adams County, Pennsylvania;0,2694;0,6629;0,2986
Pennsylvania;PA;42079;Luzerne County, Pennsylvania;0,3083;0,5839;0,3877
Pennsylvania;PA;42115;Susquehanna County, Pennsylvania;0,2813;0,6924;0,2638
Pennsylvania;PA;42055;Franklin County, Pennsylvania;0,2799;0,7146;0,2498
Pennsylvania;PA;42095;Northampton County, Pennsylvania;0,2910;0,0500;0,0462
Pennsylvania;PA;42049;Erie County, Pennsylvania;0,0306;0,4876;0,4676
Pennsylvania;PA;42085;Mercer County, Pennsylvania;0,2931;0,6056;0,0356
Pennsylvania;PA;42089;Monroe County, Pennsylvania;0,0028;0,4808;0,0484
Pennsylvania;PA;42059;Greene County, Pennsylvania;0,2979;0,6950;0,2780
Pennsylvania;PA;42097;Northumberland County, Pennsylvania;0,0292;0,6982;0,0263
Pennsylvania;PA;42133;York County, Pennsylvania;0,2771;0,6248;0,3319
Pennsylvania;PA;42073;Lawrence County, Pennsylvania;0,2903;0,6244;0,0344
Pennsylvania;PA;42109;Snyder County, Pennsylvania;0,2854;0,0717;0,0024
Pennsylvania;PA;42069;Lackawanna County, Pennsylvania;0,3139;4,6819;0,5022
Pennsylvania;PA;42021;Cambria County, Pennsylvania;0,2944;0,6733;0,2958
Pennsylvania;PA;42025;Carbon County, Pennsylvania;0,2694;0,6516;0,3105
Pennsylvania;PA;42117;Tioga County, Pennsylvania;0,2854;0,7458;0,0210
Pennsylvania;PA;42003;Allegheny County, Pennsylvania;0,3354;0,4003;0,0564
Pennsylvania;PA;42011;Berks County, Pennsylvania;0,2924;5,2914;0,4273
Pennsylvania;PA;42033;Clearfield County, Pennsylvania;0,2931;0,7313;0,2355
Pennsylvania;PA;42043;Dauphin County, Pennsylvania;0,2965;0,4657;0,0494
Pennsylvania;PA;42051;Fayette County, Pennsylvania;0,3014;0,6437;0,0334
Pennsylvania;PA;42111;Somerset County, Pennsylvania;0,2910;0,7654;0,2062
Pennsylvania;PA;42075;Lebanon County, Pennsylvania;0,2792;0,6587;0,3032
Pennsylvania;PA;42087;Mifflin County, Pennsylvania;0,2806;0,0770;0,1954
Pennsylvania;PA;42105;Potter County, Pennsylvania;0,2958;0,8033;0,1672
Pennsylvania;PA;42129;Westmoreland County, Pennsylvania;0,3007;0,6406;0,0327
Pennsylvania;PA;42007;Beaver County, Pennsylvania;0,2903;0,5830;0,3824
Pennsylvania;PA;42019;Butler County, Pennsylvania;0,2951;0,6671;0,0029
Pennsylvania;PA;42057;Fulton County, Pennsylvania;0,2771;0,8418;0,1341
Pennsylvania;PA;42067;Juniata County, Pennsylvania;0,2701;0,7916;0,0174
Pennsylvania;PA;42083;McKean County, Pennsylvania;0,2924;0,7166;0,0244
Pennsylvania;PA;42017;Bucks County, Pennsylvania;0,2951;4,7836;0,0484
Pennsylvania;PA;42037;Columbia County, Pennsylvania;0,3104;0,6409;0,3134
Pennsylvania;PA;42061;Huntingdon County, Pennsylvania;0,2896;0,7370;0,0230
Pennsylvania;PA;42063;Indiana County, Pennsylvania;0,3035;0,6605;0,0304
Pennsylvania;PA;42077;Lehigh County, Pennsylvania;0,3042;0,4593;0,0504
Pennsylvania;PA;42081;Lycoming County, Pennsylvania;0,2972;0,7054;0,2570
Pennsylvania;PA;42101;Philadelphia County, Pennsylvania;0,3431;1,5497;0,0824
Pennsylvania;PA;42027;Centre County, Pennsylvania;0,3243;0,0466;0,0485
Pennsylvania;PA;42029;Chester County, Pennsylvania;0,3104;0,4335;0,5258
Pennsylvania;PA;42053;Forest County, Pennsylvania;0,2771;0,7006;0,0261
Pennsylvania;PA;42113;Sullivan County, Pennsylvania;0,2861;0,7317;0,2386
Pennsylvania;PA;42123;Warren County, Pennsylvania;0,2826;0,6827;0,2739
Pennsylvania;PA;42039;Crawford County, Pennsylvania;0,2958;0,6724;0,2872
Pennsylvania;PA;42091;Montgomery County, Pennsylvania;0,3153;0,3762;0,5873
Pennsylvania;PA;42009;Bedford County, Pennsylvania;0,2833;0,8277;0,1537
Pennsylvania;PA;42031;Clarion County, Pennsylvania;0,0299;0,0718;0,0243
Pennsylvania;PA;42107;Schuylkill County, Pennsylvania;0,0285;0,0700;0,0267
Pennsylvania;PA;42045;Delaware County, Pennsylvania;0,3201;3,7411;0,0594
Pennsylvania;PA;42127;Wayne County, Pennsylvania;0,2910;0,6827;0,2861
Pennsylvania;PA;42131;Wyoming County, Pennsylvania;0,2729;0,6744;0,2877
